id,keyword,matchType,replyTemplate,category,targetType,targetNamesJson,priority,enabled,createdAt,updatedAt,tenantId,syncVersion,deleted,remoteId
1587,"温泉, 泡温泉, 温泉池",CONTAINS,"亲，鹭湖那边没有真正的地下温泉，那里说的“温泉”都是普通的热水；均为热水器烧出来的热水哦！需要可以给您推荐带泡池的房源哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934246,1780193934246,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_334
1588,"循环用水, 旧的水, 旧水, 别人用过的水, 循环水, 重新加水, 放水",CONTAINS,"【循环用水】泳池有干净水可用； 开启水循环净化系统，杀菌、消毒、补水即可使用（鹭湖的私家泳池均为循环用水）

1、泳池自带水循环净化系统，不定期的换水，常规的消毒、杀菌维护确保水干净卫生可循环使用；循环水也是卫生干净的哦！

2、泳池均为循环用水，除非泡池不带净化系统才会一客一换的哦！

3、如果用户特殊要求全新换水，费用另算，具体查看『须知』的说明哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934223,1780193934223,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_323
1589,"儿童玩, 小孩子玩, 小孩子",CONTAINS,"(平常收起来不打开，用户需要会放水)
儿童欢乐泳池（塑料， 2.6*1.6*0.8），包含水枪、泡泡球、坐骑等，按需收费，需要请提前1天说明，另加150;","通用问题",PROPERTY,"[""通用问题""]",0,0,1780193934215,1780193934215,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_320
1590,"押金, 收押金, 需要收押金吗",CONTAINS,"线下收押金1000元,遵守入住守则,不搞破坏脏乱差,退房后;管家检查没有问题原路退还的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934161,1780193934161,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_297
1591,"独立别墅, 独享整个房源, 独栋别墅, 私家, 独享, 共用",CONTAINS,"亲，您看的这栋别墅，只有入住的用户才能独享这栋别墅的专有配套设施哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934147,1780193934147,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_289
1592,"兜底回复",CONTAINS,"亲,房东路上开车中,10分钟后马上回您消息哦!","通用问题",PROPERTY,"[""通用问题""]",0,0,1780193934095,1780193934095,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_267
1593,"几层, 几楼, 户型, 户型分布, 几房, 几个房间, 独卫, 几个房, 房间, 床, 卫生间, 厕所",CONTAINS,"4房5床1厨3卫 可住8-10人(1.8米床住3人算-可住10人)
22年下半年装修,家具家电新颖
一楼:客厅(KTV+麻将)、厨房(做饭、火锅)、卫生间、花园(炭烧烤)、停车位

二楼(4-6人):卫浴 
              房间1[1.8米床]
              房间2[1.8米床]       
             
三楼(2人):套房2[1.2米床+1.2米床+卫浴]

四楼(2人):房间3[1.5米床]+露台(无单独门,复式楼层)
复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934143,1780193934143,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_287
1594,"长租, 一个月多少钱",CONTAINS,"亲,可以,直接选择租期,平台上会展示对应日期优惠后的价格哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934124,1780193934124,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_280
1595,"ktv唱到几点, 唱歌唱几点, 唱歌时间, 唱歌到10点, K歌到几点, 唱歌, KTV, 卡拉OK, K歌能到几点, 唱歌到几点, 唱歌有没有时间限制, K歌, 歌",CONTAINS,"物业要求22:00后不能扰民,请于22点前进行ktv;
22点后避免扰民哦! 整个鹭湖都是这样规定的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934131,1780193934131,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_282
1596,"有麻将, 有烧烤, 火锅, 电池炉",CONTAINS,"亲,您看的这一栋带有卡拉OK、烧烤(炭烧烤炉)、麻将(麻将机)、火锅（电磁炉）","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934110,1780193934110,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_273
1597,"温泉, 泡温泉, 别墅里面有温泉吗, 泡池, 汤, 汤池",CONTAINS,"这栋别墅带有泡池,可泡私汤（普通热水）.考虑部份用户不用,按需收费;

使用泡池:150元一池水哦! 

确定用，直接付费给房东并提前协商好放水时间哦!
尽量16:00前确定好放水的时间,以免太晚影响使用","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934164,1780193934164,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_298
1598,"私家, 独享, 共用, 共享, 互通",CONTAINS,"是的哦,仅住该栋的别墅的人,才可以用该泳池哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934159,1780193934159,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_296
1599,"花园, 院子, 户外, 烧烤的地方, 在哪烧烤",CONTAINS,"亲,别墅都带有私家花园的,方便用户娱乐!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934115,1780193934115,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_275
1600,"折扣, 优惠, 便宜, 价格低一些, 实惠, 贵, 价格高",CONTAINS,"亲,这一栋是大面积310m²+大泳池哦!价格已是最低了,低价走量才有这个价格;每个房间都是独立的,
2022年装修,设备较新,音响美国知名品牌,音质特别好,居家设备很全连净水器都有
空调全新换过制冷或制热效果好哦！","通用问题",PROPERTY,"[""通用问题""]",0,0,1780193934155,1780193934155,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_293
1601,"几层, 几楼, 户型, 户型分布, 几房, 几个房间, 独卫, 几个房, 房间, 床, 卫生间, 厕所",CONTAINS,"1、大型儿童水上乐园(滑滑梯,大水桶,喷水花)
    卡拉OK、炭烤架、麻将桌、温泉泡池、火锅(电磁炉+汤锅)、超炫七彩舞台灯光

2、户型:
    4房7床3卫1厨房,面积213,可住13人
 一楼:客厅(卡拉OK+麻将桌+电视)\餐厅厨房\花园(烧烤架+休闲椅+泡池+儿童水上乐园）卫生间; 

二楼：房间1(4人):[1.5米+1.5床]
          房间2(4人)[1.5米床+1.5米床]
         卫浴
三楼:房间3(4人)[1.5米床+1.5+卫浴+双阳台+露台]

四楼:房间4(1人)[1.2米床](无单独门,复式楼层)
        大露台
       复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934145,1780193934145,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_288
1602,"价格多少, 价格, 周六的是多少钱, 多少钱一晚, 几钱, 价钱, 钱",CONTAINS,"亲,请选择入住日期,平台上就会显示对应实际支付价格,您看到的价格叠加各种优惠,比我看到的更优惠,以您看到的价格为准;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934098,1780193934098,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_268
1603,"几层, 几楼, 户型, 户型分布, 几房, 几个房间, 独卫, 几个房, 房间, 床, 卫生间, 厕所",CONTAINS,"1、娱乐设施全: KTV、麻将、炭烤架、火锅、泡温泉(当前价格不包含)
                        水上乐园(五锥倒水桶)、空中滑滑梯、圆形秋千、小船
3、户型
     3房5床3卫1厨房,可住9人 泳池(3米*6米) 泡池(直径2.7米,当前价格不包含)
    一楼:客厅(KTV+麻将桌+电视)\餐厅厨房\花园(烧烤架+休闲椅+空中滑滑梯+圆形      秋千+泳池）卫生间; 

   二楼：房间1(4人):[1.5米+1.5米床]
          房间2(2人)[1.2米床+1.2米床+阳台]
          卫浴

三楼:套房3(2-3人)[1张1.8米床+卫浴+阳台]","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934166,1780193934166,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_299
1604,"超市, 买菜, 买东西, 购物, 市场, 商业, 购买, 便利店, 小店, 小卖部, 买, 食材",CONTAINS,"购物方式如下:
1\园区内小卖部送货上门服务;
2\安纳希小镇商业街上有超市消费会高一些
3\附近三公理之内有对川农贸市场哦，人和市场! 杨和市场海鲜会多一些
5\外卖也可送货到岗亭自取(岗停离别墅距离50米以内)，有些是能直接送到房子门口的哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934149,1780193934149,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_290
1605,"钓鱼, 调鱼, 掉鱼",CONTAINS,"附近有免费和付费钓鱼休闲农庄都有;免费的茶园附近河边，高明河附近；具体的话你要实体去考察或者线上找一下定位
付费的名丰休闲钓鱼厂(4小时100元自费的)","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934134,1780193934134,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_283
1606,"不过夜, 白天玩, 晚上不住, 不睡",CONTAINS,"入住14:00到退房12:00之间可自由安排。
若超出该时段：
 
- 平时按100元/小时收费；
- 周末需和房东另行商量。
（注：超时居住会导致房东多空出对应日期一天。）
 
另外，可在入住前一天晚上10点确认次日是否有人入住，若无人入住，允许提前入住并提前退房。","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934142,1780193934142,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_286
1607,"地址",CONTAINS,"平台要求下单后才能查看地址哦!下完单后平台就有了,没下单之前发相关信息受限的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934101,1780193934101,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_269
1608,"餐厅, 吃饭的地方, 吃饭, 饭店, 农家乐, 美食, 吃",CONTAINS,"- 您可搜索附近的餐厅或农家乐
- 安纳希小镇商业街上有多家餐厅
- 附近有知名的园林餐厅
- 度假区内设有花园餐厅
- 具体餐厅信息可在餐饮平台搜索查询哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934126,1780193934126,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_281
1609,"地址, 位置, 定位",CONTAINS,"亲,后续房东会发您哦!  您平台上也可以查看哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934103,1780193934103,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_270
1610,"几层, 几楼, 户型, 户型分布, 几房, 几个房间, 独卫, 几个房, 房间, 床, 卫生间, 厕所",CONTAINS,"【大泳池、花园与隔壁栋互通，隔壁栋无人住为独享】
 
【户型】
★6房8床1厨 3个卫生间+2个男士洗手间 可住14-16人
 
- 一楼：客厅(卡拉OK+麻将桌+电视)、餐厅厨房、花园(泳池+烧烤桌+休闲椅)、卫生间
- 二楼：
- 房间1(2-3人)：1.8米床+阳台
- 房间2(3-4人)：1.2米床+1.8米床
- 卫浴
- 三楼：房间3(4人)：1.5米床+1.5米床+卫浴+露台+阳台
- 四楼：
- 房间4(1人)：[1.2米床，复式楼层，抵达需经过三楼房间，与三楼房间共用门，正常层高]（无单独门）
- 房间5(2人)：1.5米床
- （房间5外）男士洗手间
- 房间6(2人)：1.5米床
- （房间6外）男士洗手间","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934169,1780193934169,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_301
1611,"发不了, 发不了图片, 发不出去, v, +v, 微信, 电话",CONTAINS,"亲,平台要求下单后发信息才不受限,否则很多信息发不了,会以敏感信息卡住发不了哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934122,1780193934122,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_279
1612,"泳池, 游水, 游泳, 恒温, 游泳池, 泳池收费, 泳池额外收费, 泳池费",CONTAINS,"【常温泳池】7-8月、长假（不含末日）免费开放（仅限循环用水），其它日期 ：循环用水（大泳池200/晚+水上乐园150/晚），全新加水500/次
 ※🌷当泳池为干池或水质不宜循环用时，只能全新加水；可提前1天与房东确认水质情况，自由选择； 
【恒温泡池】：默认不使用，使用150一池热水，恒温2小时加上余温可用4小时；
【尺寸】
大泳池：3.5*8*1.33m，实际水深1-1.2m
正方型泡池：200*200*80cm
儿童池：4*3.4*0.7m","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934121,1780193934121,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_278
1613,"实地看房",CONTAINS,"亲,咱们这边不支持实地看房哦!平台的照片就是实拍的哦!
平台上有视频，可以查看平台视频的哦！
实地看房子之后我们要考虑到下一个入住用户的卫生,就要请保洁过去清理比较麻烦的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934051,1780193934051,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_250
1614,"连住优惠, 住多天优惠, 住两天, 连住",CONTAINS,"连住都有一定优惠,您可以选择多天看总价;与您一天一天选择的价格总和是不一样的哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934041,1780193934041,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_244
1615,"景点, 周边有什么可玩的, 附近, 景区, 周边",CONTAINS,"景点：白鹭湖生态保护区（免费）、盈香生态园(水上乐园),森林探索王国水世界 (玩到21:30)、半山温泉、安纳希小镇（免费）、爱丽丝仙境花海、鹭湖汽车营地、越野车体验基地、国际路亚基地、鹭湖茶景园、绿野农场、悍雪小镇（滑雪）、银海高尔夫球场;--仅供参考,具体以实际为准!
别墅在度假区里面,离景区的距离几十米---1km不等哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934031,1780193934031,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_239
1616,"退订",CONTAINS,"亲可以查看平台规则,不同房源的规则不一定；
如果有参加平台不能退订的优惠，下单了就不能退订；
如果没有参加一般提前一天退订的，这个具体看平台规则或是咨询一下平台，这个不是我决定，平台说的算哦！
也可以直接看下单的详细说明一般都有这个说明的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934033,1780193934033,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_240
1617,"干净, 卫生",CONTAINS,"房子是专业保洁在维护的哦!都比较干净卫生的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934079,1780193934079,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_261
1618,"退押金",CONTAINS,"亲，管家查完房确认无问题，押金统一于当日18点前结算退还！🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933996,1780193933996,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_220
1619,"入住检查",CONTAINS,"🚩温馨提醒—-【入住检查】👀🔎
1、房间、床铺卫生是否干净；一次性洗漱用品是否够用；
2、设备是否正常可用（KTV、麻将、电视），电视柜抽屉蚊香是够用；
如果问题请及时反馈！以免太晚发现问题，给您带来不好的度假体验哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934006,1780193934006,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_225
1620,"延迟-付款-避免重订",CONTAINS,"您好，延迟退房（100元/栋/小时），如需延迟确认好时间，支付相关费用；我立即关房，避免后续客人下单、保洁来不及，谢谢理解。🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933986,1780193933986,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_215
1621,"阿凤入住",CONTAINS,"群名称为【入住日期+门牌号】后续由阿凤来安排哦,有任何入住的问题都可以找阿凤哦! @雅致","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934011,1780193934011,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_228
1622,"无隐形消费",CONTAINS,"您放心，平台“入住须知”里写清了所有消费项目，没有隐藏收费。没提到的都是免费的，付费项目平时碰不到，不会误用！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934001,1780193934001,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_222
1623,"问题-须知",CONTAINS,"亲，在平台入住须知，有相关的详细说明哦；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933998,1780193933998,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_221
1624,"订单被取消",CONTAINS,"亲,不能给您提供满意服务深感抱歉;方便告知一下具体原因吗?便于我们更好的改进并服务 !","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934018,1780193934018,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_232
1625,"暑假高峰保洁2小时勿提早到",CONTAINS,"尊敬的客人，温馨提醒：暑假高峰期间，客房12点退房后需2小时保洁，最早14点入住。天热请别早到哦😥，以免在外等候哦~","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933990,1780193933990,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_217
1626,"方姐安排入住",CONTAINS,"您入住湖山揽墅6街29号由方姐安排,后续任何与入住相关的问题都可以找方姐哦! @万事随心","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934015,1780193934015,30c30b28-89d0-4db8-bed4-7666b065355e,178280423884,0,30c30b28-89d0-4db8-bed4-7666b065355e_230
1627,"微信未回打电话信号差多打几次",CONTAINS,"【温馨提示】未回复-电话
微信未及时回复，事情较急的可以打管家或房东电话哦！度假区手机信号不稳定，常出现电话打不通或提示通话中；非不接电话，多打几次即可！ 
☎️管家苏棋：15207997770 
☎️房东阿波:13622686843","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933973,1780193933973,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_208
1628,"恒温泡池收费",CONTAINS,"💰恒温冲浪水疗泡池按需收费【不用无相关费用】--平台“须知”有详细 说明：
1、150元/池水（普通热水，恒温功能开2小时+余温可用约4小时），仅限晴天使用；
2、若用请提前一天说明，并确认好使用时间，太晚工作人员下班无法使用哦！

免费送1份中药，配合泡池使用体验瑶浴，可去湿、提高免疫、缓解疲劳🥰","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933937,1780193933937,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_189
1629,"周六送泡池",CONTAINS,"1、周六泡池免费送一池普通热水（仅限晴天），恒温2小时，使用请提前1天确认好使用时间；
2、该季节天气寒冷，泳池暂不开放；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933941,1780193933941,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_191
1630,"泳池泡池收费",CONTAINS,"考虑用户不一定细看，平台#须知#，涉及费用特别说明；不用无相关费用哦！

💰按需收费（不用无相关费用）--平台“须知”有详细 说明：
【常温泳池】循环用水（鹭湖包泳池均这种方式）：300/晚  全新加水：500/次

【泡池】200/池水（普通热水）恒温2小时+余温约可用4小时；使用请提前1天说明，否则来不及准备！

恒温泡池：
1、多功能（冲浪、按摩功 、SPA水疗）缓解疲劳
2、自动循环过滤、消毒杀菌；多人使用保持干净卫生
3、  恒温40°C，寒冬也很热","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933943,1780193933943,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_192
1631,"次日无客免费延半小时",CONTAINS,"亲， 如果第二天没有客人下单的情况下，可以延迟个半个小时退房，太晚的话就不行；太晚了保洁会来不及，第二天就没办法接待客人；谢谢理解🌹；或者您这边需要付费延迟，可提前说明，我这边好提前关房，避免客人误定哦；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933976,1780193933976,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_210
1632,"夏天泡池不开放",CONTAINS,"“您好，夏季泡池默认不开放，若有需要，需另收费哦~”","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933934,1780193933934,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_188
1633,"泡池收费",CONTAINS,"【泡池】默认不使用，使用150元一池普通热水，仅限晴天使用；

※若用，请于入住当天16：00前与房东确认好放水的时间 ；以免太晚了工作人员下班无法使用！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933925,1780193933925,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_183
1634,"泡池免费",CONTAINS,"泡池免费送一池热水哦🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933927,1780193933927,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_184
1635,"循环150",CONTAINS,"泳池150元/天（仅限循环用水），水干净卫生","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933940,1780193933940,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_190
1636,"泳池关用泡池",CONTAINS,"天气寒冷，泳池暂不开放，建议选择热水泡池","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933922,1780193933922,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_181
1637,"恒温成本高选泡池",CONTAINS,"恒温泳池加热和设备运行成本很高，当前定价仅够覆盖基础成本，成本太高，如果咱们人数不算多，建议选泡池，价格低，水更热；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933932,1780193933932,30c30b28-89d0-4db8-bed4-7666b065355e,178280425848,0,30c30b28-89d0-4db8-bed4-7666b065355e_187
1836,"酒店保洁 额外保洁费",CONTAINS,"亲，整个鹭湖度假区要求都一样哦！酒店保洁不涉及做饭、烧烤并且收费较高；为避免给您带来额外的费用，房东希望您顺手自行清理。[玫瑰]
 要求不高，垃圾放入垃圾桶，餐厨具使用后清洗干净放回原位；🧡","",ALL,[],0,1,1782719368694,1782719368694,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,
1840,"酒店保洁 额外保洁费",CONTAINS,"亲，整个鹭湖度假区要求都一样哦！酒店保洁不涉及做饭、烧烤并且收费较高；为避免给您带来额外的费用，房东希望您顺手自行清理。[玫瑰]
 要求不高，垃圾放入垃圾桶，餐厨具使用后清洗干净放回原位；🧡","",ALL,[],0,1,1782719368694,1782719368694,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_1836
1841,"酒店保洁",CONTAINS,"酒店保洁服务范围仅包含客房常规清洁，不提供烹饪、烧烤后的油污、食物残渣清理；如需做饭、烧烤，须自行清理垃圾到垃圾桶，否则可能会产生额外的保洁费用哦🌹🌹🌹","",ALL,[],0,1,1782719729962,1782719729962,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,
1847,"酒店保洁",CONTAINS,"酒店保洁服务范围仅包含客房常规清洁，不提供烹饪、烧烤后的油污、食物残渣清理；如需做饭、烧烤，须自行清理垃圾到垃圾桶，否则可能会产生额外的保洁费用哦🌹🌹🌹","",ALL,[],0,1,1782719729962,1782719729962,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_1841
